Date,Maximum Temperature degrees (F),Minimum Temperature degrees (F),Precipitation (inches),Snow (inches),Snow Depth (inches)
10/15/15,61,42,0,0,0
10/16/15,48,33,0,0,0
10/17/15,56,31,0,0,0
10/18/15,63,35,0,0,0
10/19/15,76,51,T,0,0
10/20/15,69,50,T,0,0
10/21/15,63,44,T,0,0
10/22/15,63,40,0,0,0
10/23/15,54,49,0.94,0,0
10/24/15,57,42,0.24,0,0
10/25/15,56,38,0.01,0,0
10/26/15,59,48,0.01,0,0
10/27/15,55,47,0.35,0,0
10/28/15,47,34,0.38,T,0
10/29/15,49,35,0.01,T,0
10/30/15,53,40,0.01,0,0
10/31/15,51,44,0.33,0,0
11/1/15,56,40,0,0,0
11/2/15,70,45,0,0,0
11/3/15,71,45,0,0,0
11/4/15,62,52,0,0,0
11/5/15,65,42,0.01,0,0
11/6/15,47,39,0,0,0
11/7/15,50,33,0,0,0
11/8/15,59,43,0,0,0
11/9/15,62,44,0,0,0
11/10/15,61,38,0,0,0
11/11/15,53,42,1.73,0,0
11/12/15,45,37,0.37,0,0
11/13/15,45,31,0,0,0
11/14/15,57,32,0,0,0
11/15/15,62,38,0,0,0
11/16/15,53,47,0.17,0,0
11/17/15,55,49,1.21,0,0
11/18/15,59,37,0.5,0,0
11/19/15,37,30,T,T,0
11/20/15,31,25,0,0,0
11/21/15,28,15,T,T,0
11/22/15,34,17,0,0,0
11/23/15,46,25,0,0,0
11/24/15,46,28,0,0,0
11/25/15,51,33,0,0,0
11/26/15,40,24,0.12,1.3,0
11/27/15,27,18,0,0,1
11/28/15,30,14,0,0,1
11/29/15,34,19,0,0,1
11/30/15,35,28,0.41,3.8,3
12/1/15,34,26,0.09,0.1,4
12/2/15,36,28,T,T,3
12/3/15,35,22,0,0,2
12/4/15,47,22,0,0,2
12/5/15,44,38,0,0,1
12/6/15,40,32,0,0,0
12/7/15,46,31,0,0,0
12/8/15,42,29,0.08,0,0
12/9/15,47,30,0,0,0
12/10/15,47,37,0.16,0,0
12/11/15,39,36,0,0,0
12/12/15,41,35,T,0,0
12/13/15,40,38,0.12,0,0
12/14/15,39,32,0.63,T,0
12/15/15,35,31,0.01,T,0
12/16/15,41,24,0.37,0.7,1
12/17/15,29,17,T,T,0
12/18/15,22,9,T,T,T
12/19/15,28,8,0,0,0
12/20/15,41,27,0,0,0
12/21/15,33,30,0.02,0.3,0
12/22/15,35,30,T,T,T
12/23/15,36,27,0.38,0.5,0
12/24/15,27,23,0,0,1
12/25/15,30,25,0,0,T
12/26/15,32,28,0.09,2.3,2
12/27/15,28,12,0,0,2
12/28/15,23,12,0.21,3.4,2
12/29/15,27,20,0.15,2.1,4
12/30/15,25,16,T,T,5
12/31/15,20,7,0.01,0.1,5
1/1/16,30,15,T,T,4
1/2/16,31,14,0,0,4
1/3/16,29,20,0,0,4
1/4/16,26,10,0,0,4
1/5/16,32,20,0,0,4
1/6/16,33,23,0.05,0.4,4
1/7/16,34,31,0.04,0.4,4
1/8/16,34,22,0.08,1.2,5
1/9/16,22,-6,T,T,5
1/10/16,-1,-10,0,0,5
1/11/16,6,-9,0.02,0.5,5
1/12/16,3,-7,T,T,5
1/13/16,23,-7,0.01,0.1,5
1/14/16,26,16,0,0,5
1/15/16,23,12,T,T,5
1/16/16,13,-9,T,T,5
1/17/16,-3,-14,0,0,5
1/18/16,2,-13,0,0,5
1/19/16,7,-7,T,T,5
1/20/16,22,7,0.02,0.6,5
1/21/16,24,20,T,T,5
1/22/16,25,17,T,T,5
1/23/16,23,18,0,0,5
1/24/16,30,23,0.01,0.1,5
1/25/16,30,27,0.05,0.6,5
1/26/16,28,20,0.01,0.2,6
1/27/16,40,15,T,T,5
1/28/16,37,19,0,0,3
1/29/16,34,18,0.01,0,3
1/30/16,43,30,0.01,0,2
1/31/16,41,27,0,0,1
2/1/16,36,22,0,0,1
2/2/16,30,24,0.51,8.8,1
2/3/16,24,11,0.04,0.6,8
2/4/16,27,8,0.03,0.3,7
2/5/16,29,6,T,T,7
2/6/16,36,25,T,0,6
2/7/16,40,16,0.02,0.4,5
2/8/16,17,11,T,T,2
2/9/16,17,5,T,T,2
2/10/16,13,3,0,0,2
2/11/16,17,2,0.01,0.9,2
2/12/16,15,0,0,0,2
2/13/16,10,-6,0,0,2
2/14/16,19,7,0.04,0.7,2
2/15/16,32,18,0,0,3
2/16/16,35,21,T,T,2
2/17/16,29,14,0,0,2
2/18/16,41,25,0,0,2
2/19/16,45,35,0.37,0,1
2/20/16,43,30,0,0,T
2/21/16,37,26,T,T,T
2/22/16,35,27,0,0,0
2/23/16,40,33,0.04,0.3,0
2/24/16,38,30,T,T,0
2/25/16,35,26,0,0,0
2/26/16,42,24,0,0,0
2/27/16,58,34,0,0,0
2/28/16,43,28,0.03,0.1,0
2/29/16,39,19,0,0,0
3/1/16,27,14,T,T,T
3/2/16,32,13,0,0,0
3/3/16,35,26,T,T,0
3/4/16,37,29,0.05,0.4,0
3/5/16,39,29,0,0,T
3/6/16,60,29,0,0,0
3/7/16,64,42,0,0,0
3/8/16,70,40,0,0,0
3/9/16,42,35,T,0,0
3/10/16,49,33,0,0,0
3/11/16,66,28,0,0,0
3/12/16,70,49,0,0,0
3/13/16,54,47,T,0,0
3/14/16,58,48,0.01,0,0
3/15/16,55,45,0.85,0,0
3/16/16,49,40,0.05,0,0
3/17/16,42,32,0.01,T,0
3/18/16,37,30,T,T,0
3/19/16,43,27,0.07,1.3,1
3/20/16,43,26,0,0,0
3/21/16,53,28,0,0,0
3/22/16,55,33,0,0,0
3/23/16,36,29,0.31,3.7,0
3/24/16,47,28,0,0,3
3/25/16,48,27,T,0,0
3/26/16,51,39,0.12,0,0
3/27/16,43,31,0.07,0,0
3/28/16,59,28,0,0,0
3/29/16,64,40,0.19,0,0
3/30/16,48,43,0.4,0,0
3/31/16,54,40,0.13,0,0
4/1/16,41,32,0.02,0,0
4/2/16,36,26,T,T,0
4/3/16,68,29,0,0,0
4/4/16,42,28,0,0,0
4/5/16,37,28,0.07,0,0
4/6/16,44,32,T,0,0
4/7/16,43,33,0.04,T,0
4/8/16,37,24,0.02,0.5,0
4/9/16,43,20,0,0,0
4/10/16,59,35,0,0,0
4/11/16,44,31,0,0,0
4/12/16,49,27,T,T,0
4/13/16,71,41,T,0,0
4/14/16,76,49,0,0,0
4/15/16,77,48,0,0,0
4/16/16,80,57,0,0,0
4/17/16,79,58,0,0,0
4/18/16,79,51,0.19,0,0
4/19/16,59,48,0.08,0,0
4/20/16,67,52,0.25,0,0
4/21/16,66,50,0.32,0,0
4/22/16,59,43,0,0,0
4/23/16,71,43,T,0,0
4/24/16,62,52,0.39,0,0
4/25/16,55,44,0.53,0,0
4/26/16,49,42,T,0,0
4/27/16,53,40,0.28,0,0
4/28/16,43,37,0.65,0,0
4/29/16,60,34,0,0,0
4/30/16,58,42,0,0,0
5/1/16,63,41,0,0,0
5/2/16,67,39,0,0,0
5/3/16,73,48,0,0,0
5/4/16,66,45,0,0,0
5/5/16,79,45,T,0,0
5/6/16,92,60,0,0,0
5/7/16,70,51,0,0,0
5/8/16,73,46,0,0,0
5/9/16,68,53,0.33,0,0
5/10/16,58,48,0.59,0,0
5/11/16,56,49,0.15,0,0
5/12/16,58,48,0,0,0
5/13/16,50,39,0.18,0,0
5/14/16,52,34,0,0,0
5/15/16,65,34,0,0,0
5/16/16,66,49,0,0,0
5/17/16,65,46,0,0,0
5/18/16,70,43,0,0,0
5/19/16,74,50,0,0,0
5/20/16,76,54,0,0,0
5/21/16,80,53,0,0,0
5/22/16,84,53,0,0,0
5/23/16,84,66,T,0,0
5/24/16,86,66,T,0,0
5/25/16,76,66,0.33,0,0
5/26/16,81,61,0.27,0,0
5/27/16,70,63,0.24,0,0
5/28/16,68,61,0.31,0,0
5/29/16,79,62,T,0,0
5/30/16,84,60,T,0,0
5/31/16,73,63,0.02,0,0
6/1/16,67,59,0,0,0
6/2/16,75,56,0,0,0
6/3/16,70,61,0.21,0,0
6/4/16,74,58,0.06,0,0
6/5/16,83,55,0,0,0
6/6/16,71,56,0.01,0,0
6/7/16,72,50,0,0,0
6/8/16,79,54,0.02,0,0
6/9/16,84,62,0.54,0,0
6/10/16,91,69,T,0,0
6/11/16,93,71,0,0,0
6/12/16,78,61,0.99,0,0
6/13/16,78,64,0.4,0,0
6/14/16,74,64,1.49,0,0
6/15/16,77,64,0,0,0
6/16/16,80,63,0,0,0
6/17/16,86,66,T,0,0
6/18/16,89,70,0,0,0
6/19/16,93,71,0.2,0,0
6/20/16,80,65,0,0,0
6/21/16,83,60,0,0,0
6/22/16,83,63,0.47,0,0
6/23/16,77,58,0,0,0
6/24/16,82,60,0,0,0
6/25/16,96,72,T,0,0
6/26/16,88,67,0,0,0
6/27/16,76,64,0,0,0
6/28/16,77,58,0,0,0
6/29/16,81,60,0,0,0
6/30/16,79,61,0.1,0,0
7/1/16,75,52,0,0,0
7/2/16,79,60,0,0,0
7/3/16,80,62,0,0,0
7/4/16,80,61,0,0,0
7/5/16,90,66,1.21,0,0
7/6/16,88,66,0,0,0
7/7/16,85,69,0.07,0,0
7/8/16,80,66,0,0,0
7/9/16,82,63,0,0,0
7/10/16,82,66,0.4,0,0
7/11/16,90,72,T,0,0
7/12/16,86,71,0.08,0,0
7/13/16,85,70,T,0,0
7/14/16,71,62,0.12,0,0
7/15/16,79,61,0.05,0,0
7/16/16,81,62,0.2,0,0
7/17/16,84,66,0.1,0,0
7/18/16,88,67,0,0,0
7/19/16,87,68,0,0,0
7/20/16,93,72,0.05,0,0
7/21/16,95,71,0.16,0,0
7/22/16,97,74,0,0,0
7/23/16,82,71,2.17,0,0
7/24/16,85,72,T,0,0
7/25/16,87,67,0,0,0
7/26/16,91,72,0,0,0
7/27/16,80,68,0.48,0,0
7/28/16,77,65,0,0,0
7/29/16,79,61,0,0,0
7/30/16,81,67,T,0,0
7/31/16,84,67,0,0,0
8/1/16,85,70,0,0,0
8/2/16,88,73,0,0,0
8/3/16,91,74,0,0,0
8/4/16,85,70,1.13,0,0
8/5/16,79,64,0,0,0
8/6/16,82,62,0,0,0
8/7/16,82,63,0,0,0
8/8/16,83,65,0,0,0
8/9/16,87,69,0,0,0
8/10/16,91,69,1.53,0,0
8/11/16,84,69,1.11,0,0
8/12/16,82,68,0.33,0,0
8/13/16,81,65,0,0,0
8/14/16,83,63,0,0,0
8/15/16,82,64,0,0,0
8/16/16,86,67,0.2,0,0
8/17/16,86,64,0,0,0
8/18/16,85,68,T,0,0
8/19/16,79,65,0.44,0,0
8/20/16,68,58,0.38,0,0
8/21/16,74,56,0,0,0
8/22/16,83,59,0,0,0
8/23/16,84,67,1.01,0,0
8/24/16,82,66,0.07,0,0
8/25/16,74,61,0,0,0
8/26/16,72,57,0,0,0
8/27/16,69,63,0.01,0,0
8/28/16,85,61,0,0,0
8/29/16,86,67,1.27,0,0
8/30/16,81,64,0.34,0,0
8/31/16,80,58,0,0,0
9/1/16,77,60,0,0,0
9/2/16,76,57,0,0,0
9/3/16,76,59,0,0,0
9/4/16,79,60,0.02,0,0
9/5/16,81,67,0.51,0,0
9/6/16,81,71,0.88,0,0
9/7/16,77,68,0.02,0,0
9/8/16,78,62,T,0,0
9/9/16,74,62,0.23,0,0
9/10/16,72,57,T,0,0
9/11/16,80,57,0,0,0
9/12/16,81,62,0,0,0
9/13/16,66,56,T,0,0
9/14/16,70,47,0,0,0
9/15/16,76,57,0.85,0,0
9/16/16,76,63,0.06,0,0
9/17/16,72,59,0,0,0
9/18/16,84,54,0,0,0
9/19/16,79,61,0.01,0,0
9/20/16,79,57,0.03,0,0
9/21/16,73,65,1.88,T,0
9/22/16,73,61,0.08,0,0
9/23/16,71,60,0.63,0,0
9/24/16,73,63,0,0,0
9/25/16,69,55,0.23,0,0
9/26/16,66,51,0,0,0
9/27/16,60,49,0.04,0,0
9/28/16,62,50,0,0,0
9/29/16,68,46,0,0,0
9/30/16,71,50,0,0,0
10/1/16,74,52,0,0,0
10/2/16,76,51,0,0,0
10/3/16,76,53,0,0,0
10/4/16,76,58,0.13,0,0
10/5/16,65,56,0.6,0,0
10/6/16,62,44,1.01,0,0
10/7/16,49,38,0.04,0,0
10/8/16,52,36,0,0,0
10/9/16,60,36,0,0,0
10/10/16,74,49,0,0,0
10/11/16,72,49,T,0,0
10/12/16,50,41,0.01,0,0
10/13/16,54,37,0,0,0
10/14/16,63,43,0,0,0
10/15/16,69,51,T,0,0
10/16/16,69,44,0.01,0,0
10/17/16,72,54,0.65,0,0
10/18/16,66,51,0.01,0,0
10/19/16,56,43,0,0,0
10/20/16,52,38,0,0,0
10/21/16,54,39,0,0,0
10/22/16,64,39,0,0,0
10/23/16,56,44,0,0,0
10/24/16,56,36,0,0,0
10/25/16,52,42,0.56,0,0
10/26/16,46,43,0.33,0,0
10/27/16,49,42,0,0,0
10/28/16,72,46,0,0,0
10/29/16,56,46,0.06,0,0
10/30/16,46,42,0,0,0
10/31/16,58,42,T,0,0
11/1/16,63,45,0,0,0
11/2/16,62,40,0,0,0
11/3/16,65,42,0,0,0
11/4/16,68,41,0,0,0
11/5/16,73,43,0,0,0
11/6/16,70,46,0,0,0
11/7/16,65,47,0,0,0
11/8/16,59,39,0,0,0
11/9/16,60,36,0,0,0
11/10/16,68,45,0,0,0
11/11/16,50,36,0,0,0
11/12/16,54,34,0,0,0
11/13/16,62,42,0,0,0
11/14/16,50,40,0,0,0
11/15/16,55,34,0,0,0
11/16/16,61,35,0,0,0
11/17/16,58,46,0,0,0
11/18/16,48,31,0.8,0.3,0
11/19/16,32,23,T,T,T
11/20/16,30,23,0,0,0
11/21/16,38,22,0,0,0
11/22/16,36,32,0.74,1.7,0
11/23/16,35,33,0.06,0.3,2
11/24/16,37,34,0.04,T,2
11/25/16,36,32,T,T,0
11/26/16,46,28,0,0,0
11/27/16,45,29,0.31,0,0
11/28/16,55,38,0.97,T,0
11/29/16,38,35,0.01,T,0
11/30/16,40,36,0.05,0,0
12/1/16,39,33,T,0,0
12/2/16,33,30,T,T,0
12/3/16,32,29,T,T,0
12/4/16,38,31,0.13,2.4,2
12/5/16,40,27,T,0,0
12/6/16,38,18,T,T,0
12/7/16,21,16,T,T,T
12/8/16,24,16,T,T,T
12/9/16,20,10,T,T,T
12/10/16,14,4,0.16,2,T
12/11/16,21,13,0.33,5.1,4
12/12/16,14,-3,T,T,6
12/13/16,10,-7,0,0,6
12/14/16,10,-3,0,0,6
12/15/16,4,-9,0.03,0.2,5
12/16/16,12,4,0.35,5,5
12/17/16,12,-11,0.07,1.1,9
12/18/16,2,-20,0,0,8
12/19/16,26,2,0,0,7
12/20/16,37,24,0,0,7
12/21/16,41,23,0,0,7
12/22/16,37,20,0,0,6
12/23/16,38,33,0.1,T,6
12/24/16,36,33,T,0,4
12/25/16,37,32,0.97,T,4
12/26/16,43,18,T,T,1
12/27/16,25,17,T,T,1
12/28/16,36,20,T,T,1
12/29/16,33,22,T,T,1
12/30/16,32,18,T,T,1
12/31/16,31,20,T,T,1
1/1/17,32,21,0,0,1
1/2/17,33,28,0.02,T,1
1/3/17,32,2,T,T,1
1/4/17,4,-6,T,T,1
1/5/17,2,-8,T,T,1
1/6/17,5,-9,0,0,1
1/7/17,9,-2,0,0,1
1/8/17,18,-5,T,T,1
1/9/17,27,17,0.07,0.7,T
1/10/17,28,4,0.23,2.2,1
1/11/17,10,4,0.12,2.1,4
1/12/17,14,-6,0,0,4
1/13/17,9,-7,0,0,4
1/14/17,24,4,0,0,3
1/15/17,34,1,0,0,2
1/16/17,32,14,0.12,T,2
1/17/17,35,29,0.11,0.6,2
1/18/17,41,25,0,0,2
1/19/17,37,29,0,0,2
1/20/17,37,34,0.09,0,1
1/21/17,38,35,0.01,0,1
1/22/17,40,34,T,0,T
1/23/17,35,33,T,T,T
1/24/17,34,32,0,0,T
1/25/17,32,29,0.09,2.2,1
1/26/17,30,23,0,0,2
1/27/17,31,17,0,0,2
1/28/17,28,23,0,0,1
1/29/17,29,18,0,0,1
1/30/17,42,15,0.1,0.6,1
1/31/17,38,30,0.02,T,T
2/1/17,30,12,T,0.3,T
2/2/17,17,8,0,0,T
2/3/17,24,7,0,0,T
2/4/17,35,13,0,0,T
2/5/17,32,18,0,0,T
2/6/17,33,18,0,0,T
2/7/17,32,12,0.01,T,T
2/8/17,14,1,0,0,T
2/9/17,21,3,0,0,T
2/10/17,46,20,0,0,T
2/11/17,43,36,0.02,0,0
2/12/17,40,29,T,0,0
2/13/17,48,28,0,0,0
2/14/17,43,26,0,0,0
2/15/17,36,19,0,0,0
2/16/17,42,27,0,0,0
2/17/17,63,30,0,0,0
2/18/17,58,34,0,0,0
2/19/17,59,32,0,0,0
2/20/17,55,41,0.61,0,0
2/21/17,62,32,0,0,0
2/22/17,59,37,0,0,0
2/23/17,39,29,0,0,0
2/24/17,29,20,0,0,0
2/25/17,34,14,0,0,0
2/26/17,40,23,0,0,0
2/27/17,44,22,0,0,0
2/28/17,47,32,T,0,0
3/1/17,37,23,0.04,0.8,1
3/2/17,31,17,0,0,T
3/3/17,31,13,0.01,0.2,0
3/4/17,43,26,0,0,T
3/5/17,59,35,0,0,0
3/6/17,65,39,0.09,0,0
3/7/17,49,29,T,T,T
3/8/17,36,24,T,T,T
3/9/17,31,18,0,0,0
3/10/17,19,5,0,0,0
3/11/17,21,8,0,0,0
3/12/17,23,13,0.24,3.4,0
3/13/17,27,14,0.01,0.3,3
3/14/17,29,9,0,0,3
3/15/17,32,12,0,0,2
3/16/17,40,20,T,0,2
3/17/17,43,29,0,0,T
3/18/17,43,30,0,0,0
3/19/17,55,28,0,0,0
3/20/17,56,34,0,0,0
3/21/17,40,25,0,0,0
3/22/17,40,21,0,0,0
3/23/17,40,36,0.17,0,0
3/24/17,45,38,0.01,0,0
3/25/17,43,37,0.05,0,0
3/26/17,44,36,0.04,0,0
3/27/17,61,37,T,0,0
3/28/17,64,35,0,0,0
3/29/17,51,42,T,0,0
3/30/17,50,39,0.02,0,0
3/31/17,57,31,0,0,0
4/1/17,66,35,0,0,0
4/2/17,55,42,T,0,0
4/3/17,53,47,0.12,0,0
4/4/17,63,44,0,0,0
4/5/17,56,38,0,0,0
4/6/17,56,35,0,0,0
4/7/17,60,33,0,0,0
4/8/17,73,44,0,0,0
4/9/17,72,53,0.02,0,0
4/10/17,53,33,0.18,0.5,0
4/11/17,53,32,T,T,1
4/12/17,57,40,0.16,0,0
4/13/17,55,46,0,0,0
4/14/17,66,48,0.3,0,0
4/15/17,72,52,1,0,0
4/16/17,66,47,0,0,0
4/17/17,59,45,0,0,0
4/18/17,66,48,0.15,0,0
4/19/17,51,45,0.8,0,0
4/20/17,52,40,0.15,0,0
4/21/17,63,37,0,0,0
4/22/17,69,41,0,0,0
4/23/17,70,49,0,0,0
4/24/17,72,49,0.02,0,0
4/25/17,62,47,0.45,0,0
4/26/17,47,36,0.38,0,0
4/27/17,36,32,0.01,T,0
4/28/17,51,35,0,0,0
4/29/17,56,38,0,0,0
4/30/17,49,38,0.71,0,0
5/1/17,41,35,0.26,T,0
5/2/17,62,38,0.03,0,0
5/3/17,66,45,0,0,0
5/4/17,69,44,0,0,0
5/5/17,78,46,0,0,0
5/6/17,69,44,0,0,0
5/7/17,67,49,0,0,0
5/8/17,70,46,0.25,0,0
5/9/17,71,52,0.03,0,0
5/10/17,69,53,T,0,0
5/11/17,67,47,0,0,0
5/12/17,77,46,0,0,0
5/13/17,80,54,0,0,0
5/14/17,84,56,0,0,0
5/15/17,70,60,0.24,0,0
5/16/17,84,61,0.35,0,0
5/17/17,72,54,1.81,0,0
5/18/17,56,47,0.27,0,0
5/19/17,57,44,0,0,0
5/20/17,51,42,1.47,0,0
5/21/17,52,46,0.04,0,0
5/22/17,67,45,0.01,0,0
5/23/17,61,49,0.01,0,0
5/24/17,63,46,0,0,0
5/25/17,71,50,0.01,0,0
5/26/17,80,61,0,0,0
5/27/17,72,55,T,0,0
5/28/17,73,56,0.02,0,0
5/29/17,65,54,T,0,0
5/30/17,60,53,T,0,0
5/31/17,75,51,0,0,0
6/1/17,79,49,0,0,0
6/2/17,90,58,T,0,0
6/3/17,90,68,0,0,0
6/4/17,90,63,0,0,0
6/5/17,82,61,0,0,0
6/6/17,82,58,0,0,0
6/7/17,88,61,0.02,0,0
6/8/17,85,69,0,0,0
6/9/17,86,63,0,0,0
6/10/17,96,77,0,0,0
6/11/17,79,61,1.82,T,0
6/12/17,83,66,0.2,0,0
6/13/17,91,66,0.14,0,0
6/14/17,85,66,0.08,0,0
6/15/17,88,67,0,0,0
6/16/17,86,65,T,0,0
6/17/17,85,63,0.2,0,0
6/18/17,73,60,0.01,0,0
6/19/17,74,60,0,0,0
6/20/17,76,59,0.25,0,0
6/21/17,81,59,0,0,0
6/22/17,72,63,0.49,0,0
6/23/17,74,58,0,0,0
6/24/17,66,54,T,0,0
6/25/17,69,54,T,0,0
6/26/17,73,50,0,0,0
6/27/17,77,55,0,0,0
6/28/17,83,61,0.91,0,0
6/29/17,77,65,0,0,0
6/30/17,80,62,0.11,0,0
7/1/17,77,61,0.01,0,0
7/2/17,80,65,0,0,0
7/3/17,81,63,0,0,0
7/4/17,86,67,0,0,0
7/5/17,92,73,T,0,0
7/6/17,94,76,0,0,0
7/7/17,84,65,0,0,0
7/8/17,85,62,0,0,0
7/9/17,85,67,0.37,0,0
7/10/17,86,69,0,0,0
7/11/17,87,65,0,0,0
7/12/17,88,69,0.03,0,0
7/13/17,71,58,T,0,0
7/14/17,79,59,0,0,0
7/15/17,96,63,0,0,0
7/16/17,87,67,0,0,0
7/17/17,92,68,0.63,0,0
7/18/17,82,66,0.08,0,0
7/19/17,83,62,1.17,0,0
7/20/17,89,68,0,0,0
7/21/17,83,69,T,0,0
7/22/17,91,71,0,0,0
7/23/17,79,64,0,0,0
7/24/17,79,60,0,0,0
7/25/17,85,67,0.39,0,0
7/26/17,84,69,0.44,0,0
7/27/17,85,66,0,0,0
7/28/17,84,65,0,0,0
7/29/17,84,64,0,0,0
7/30/17,86,64,0,0,0
7/31/17,85,69,0,0,0
8/1/17,89,67,0,0,0
8/2/17,84,67,0,0,0
8/3/17,67,54,0.29,0,0
8/4/17,78,54,T,0,0
8/5/17,79,57,0.29,0,0
8/6/17,76,62,0.09,0,0
8/7/17,82,57,0,0,0
8/8/17,84,62,0,0,0
8/9/17,71,63,0.57,0,0
8/10/17,74,61,0.1,0,0
8/11/17,80,58,0,0,0
8/12/17,80,58,0,0,0
8/13/17,72,61,1,0,0
8/14/17,76,62,0.01,0,0
8/15/17,78,59,0,0,0
8/16/17,78,64,1.94,0,0
8/17/17,74,63,0.08,0,0
8/18/17,75,60,0.16,0,0
8/19/17,80,59,0,0,0
8/20/17,86,66,0,0,0
8/21/17,80,66,0.19,0,0
8/22/17,76,60,0,0,0
8/23/17,77,56,0,0,0
8/24/17,73,59,0.01,0,0
8/25/17,71,57,0.55,0,0
8/26/17,67,60,1.22,0,0
8/27/17,73,63,0.24,0,0
8/28/17,74,61,0,0,0
8/29/17,80,58,0,0,0
8/30/17,83,62,0.01,0,0
8/31/17,71,56,0,0,0
9/1/17,72,53,T,0,0
9/2/17,82,64,T,0,0
9/3/17,85,60,0,0,0
9/4/17,76,55,0.07,0,0
9/5/17,65,51,T,0,0
9/6/17,68,49,0,0,0
9/7/17,76,49,0,0,0
9/8/17,68,52,0,0,0
9/9/17,76,53,0,0,0
9/10/17,81,61,T,0,0
9/11/17,82,60,0,0,0
9/12/17,85,63,0,0,0
9/13/17,87,64,0,0,0
9/14/17,91,66,0,0,0
9/15/17,84,70,T,0,0
9/16/17,80,58,0.04,0,0
9/17/17,67,52,0,0,0
9/18/17,59,55,0.37,0,0
9/19/17,80,59,0,0,0
9/20/17,75,58,0.04,0,0
9/21/17,84,53,0,0,0
9/22/17,94,73,0,0,0
9/23/17,90,73,0,0,0
9/24/17,90,70,T,0,0
9/25/17,71,58,0.41,0,0
9/26/17,65,53,0.11,0,0
9/27/17,66,48,0,0,0
9/28/17,75,52,T,0,0
9/29/17,66,48,0,0,0
9/30/17,69,46,0,0,0
10/1/17,63,55,0.29,0,0
10/2/17,71,55,2.18,0,0
10/3/17,72,52,0.12,0,0
10/4/17,60,46,0,0,0
10/5/17,65,48,T,0,0
10/6/17,60,48,0.44,0,0
10/7/17,67,54,0.17,0,0
10/8/17,72,50,0,0,0
10/9/17,57,40,0,0,0
10/10/17,52,34,0,0,0
10/11/17,56,38,0,0,0
10/12/17,64,53,T,0,0
10/13/17,61,45,0,0,0
10/14/17,59,44,0.53,0,0
10/15/17,53,41,0.03,0,0
10/16/17,66,39,0,0,0
10/17/17,73,47,0,0,0
10/18/17,73,48,0,0,0
10/19/17,74,43,0,0,0
10/20/17,78,53,T,0,0
10/21/17,69,52,0.45,0,0
10/22/17,64,48,0,0,0
10/23/17,61,43,0,0,0
10/24/17,51,40,0,0,0
10/25/17,58,38,0,0,0
10/26/17,58,35,T,T,0
10/27/17,36,32,0.25,0.1,0
10/28/17,34,29,0,0,0
10/29/17,44,29,0.03,0,0
10/30/17,40,31,T,T,0
10/31/17,35,27,0,0,0
11/1/17,37,26,0.05,T,0
11/2/17,40,34,0,0,0
11/3/17,35,27,0.05,0.5,0
11/4/17,43,34,0.02,T,0
11/5/17,43,25,0.07,0,0
11/6/17,33,22,0,0,0
11/7/17,36,28,0,0,0
11/8/17,42,26,T,T,0
11/9/17,30,12,T,T,0
11/10/17,26,11,0.03,0.1,0
11/11/17,44,24,0,0,T
11/12/17,36,24,0,0,0
11/13/17,46,25,T,0,0
11/14/17,45,39,0.08,0,0
11/15/17,46,27,T,0,0
11/16/17,34,27,0,0,0
11/17/17,39,34,0.09,0,0
11/18/17,37,21,0,0,0
11/19/17,41,18,0,0,0
11/20/17,48,28,0,0,0
11/21/17,42,18,T,T,0
11/22/17,33,15,0,0,0
11/23/17,49,23,0,0,0
11/24/17,60,40,T,0,0
11/25/17,41,29,0,0,0
11/26/17,51,24,0,0,0
11/27/17,60,32,0,0,0
11/28/17,53,33,0,0,0
11/29/17,46,25,0,0,0
11/30/17,48,31,0,0,0
12/1/17,51,28,0,0,0
12/2/17,47,30,0,0,0
12/3/17,50,29,0,0,0
12/4/17,57,27,0.37,2.1,0
12/5/17,27,16,0.01,0.1,2
12/6/17,20,16,0.01,0.2,2
12/7/17,21,7,0,0,2
12/8/17,32,19,T,T,2
12/9/17,29,19,T,T,2
12/10/17,29,20,0,0,2
12/11/17,35,15,0.18,0.9,2
12/12/17,27,6,T,T,2
12/13/17,30,17,0.01,0.3,2
12/14/17,24,15,T,T,2
12/15/17,30,22,0.05,0.7,2
12/16/17,31,23,0,0,2
12/17/17,28,18,0,0,2
12/18/17,42,24,0,0,2
12/19/17,38,24,0,0,2
12/20/17,24,18,0.01,0.1,2
12/21/17,24,19,0,0,2
12/22/17,27,18,0,0,1
12/23/17,23,11,0,0,1
12/24/17,22,4,0.01,0.1,1
12/25/17,4,-6,T,T,1
12/26/17,1,-9,0,0,1
12/27/17,5,-8,0,0,1
12/28/17,11,3,0.09,1.3,1
12/29/17,4,-6,0.05,0.6,2
12/30/17,-6,-14,0,0,3
12/31/17,-5,-16,0,0,3
1/1/18,1,-14,0,0,3
1/2/18,15,-10,T,0.1,3
1/3/18,11,-3,0,0,3
1/4/18,2,-5,0,0,3
1/5/18,3,-10,0,0,2
1/6/18,14,-11,T,T,2
1/7/18,32,12,0,0,2
1/8/18,37,24,0,0,2
1/9/18,42,26,0,0,2
1/10/18,38,33,T,0,1
1/11/18,37,0,0.21,2.4,T
1/12/18,3,-10,0,0,2
1/13/18,5,-13,0,0,2
1/14/18,17,-10,0.17,3.3,2
1/15/18,14,1,T,T,5
1/16/18,8,-2,T,T,4
